14104	3704	3	33.24
13430	1413	3	27.32
15478	35	7	38.35
3106	121	15	51.16
417	17491	3	22.61
22897	2123	3	33.66
584	2450	3	11.8
14104	2103	3	29.65
28	10337	4	24.77
486	3246	3	11.9
133	10117	4	14.49
1954	372	3	8.5
9256	138	4	14.34
6788	692	3	18.14
3406	196	3	6.71
306	479	8	14.69
276	1256	4	7.54
163	12804	4	21.44
269	137	43	67.59
13188	148	7	41.22
209	3837	3	8.05
35	1092	15	21.23
15875	159	3	14.36
1167	1796	3	13.11
148	351	33	58.77
7128	325	4	21.58
284	6021	3	13.01
40522	2806	3	44.66
21867	1468	7	95.44
127	7870	5	17.26
43588	7501	3	50.96
101	53350	3	7.79
352	4166	3	11.75
266	9568	3	15.49
1025	8	18	18.52
579	346	5	7.22
896	3146	3	15.04
941	8784	4	31.28
218	3342	3	7.63
8	15690	4	13.9
28096	12	5	7.6
1110	1183	3	10.74
103	718	40	10.52
14221	2204	3	29.89
12	3938	29	7.46
762	325	6	11.79
277	101	207	31.1
1300	14	125	15.14
216	176	15	6.87
5842	1320	3	21
157	299	14	7.35
123	451	37	66.67
102	225	202	13.86
419	7221	4	24.01
103	341	73	15.15
598	1739	6	27.13
8218	24464	3	43.59
6893	116	4	7.11
5874	486	3	15.41
3255	2744	3	22
3347	837	6	38.73
4181	12	33	19.77
12	3258	38	19.44
4245	917	4	24.89
1746	338	3	6.76
101	51521	3	7.79
2263	517	3	10.24
1178	3038	10	81.38
356	4410	3	12.89
7277	571	3	17.82
154	3827	4	9.19
316	749	24	110.04
214	143	21	6.93
20458	1227	4	45.35
420	137	19	18.55
478	2402	3	10.47
202	8820	4	19.41
5653	106	20	66.35
11063	1232	5	48.22
3614	353	3	11.09
265	10293	4	23.41
2	4183	8	6.93
989	116	14	10.32
20303	2	4	10.81
992	740	9	41.24
848	1067	3	8.47
10908	4305	3	32.17
1708	4151	3	20.42
1264	520	9	39.96
5737	1594	3	22.24
303	1703	70	644.01
10212	106	5	7.6
307	189	12	9.47
5891	853	10	89.22
720	1443	3	9.69
2251	394	3	9.21
2159	342	7	31.05
116	626	28	32.21
102	17796	6	7.68
8476	1450	4	34.3
208	5716	5	22.3
2023	117	8	7.79
4064	35	5	8.85
489	426	5	7.05
180	6197	5	21.62
1677	4735	3	21.5
40595	2140	3	38.88
394	880	4	7.24
15101	753	3	24.74
337	288	8	8.97
660	3947	3	14.88
18112	113	3	8.86
178	3762	4	10.67
2891	105	12	7.92
306	1109	4	7.12
276	370	7	7.66
784	1718	3	10.98
40272	32550	3	57.26
718	269	6	9.4
1739	395	5	17.78
119	820	17	20.63
209	832	7	11.28
6466	152	3	8.17
460	8234	3	17.42
336	3568	4	16.76
1201	9	16	16.56
3555	118	6	8.98
3649	902	6	41.04
