13478	234
17528	235
34231	236
84561	237
81171	238
453	239
28052	240
28401	241
477	242
65280	243
6829	244
84669	245
1909	246
81588	247
6149	248
88492	249
4658	250
70214	251
29463	252
1577	253
1829	254
46286	255
235	256
79643	257
2749	258
25592	259
29387	260
22148	261
48710	262
34	263
57265	264
48347	265
29594	266
56922	267
47303	268
15897	269
65157	270
48887	271
45030	272
38915	273
2125	274
4725	275
12383	276
38848	277
30322	278
51463	279
61833	280
48487	281
24577	282
55250	283
24288	284
30828	285
78810	286
52421	287
13581	288
51461	289
50128	290
1520	291
7775	292
28222	293
28685	294
61981	295
40290	296
32737	297
26981	298
15731	299
86495	300
8575	301
12011	302
10413	303
27485	304
56816	305
61636	306
40220	307
45053	308
42154	309
23734	310
18358	311
64910	312
8157	313
30387	314
25899	315
22569	316
68928	317
50378	318
7827	319
49184	320
17482	321
1175	322
30069	323
74	324
62981	325
19531	326
63389	327
15612	328
10633	329
11255	330
52510	331
81853	332
31486	333
1070	334
7998	335
19551	336
30289	337
13925	338
88916	339
540	340
36294	341
42192	342
22816	343
2167	344
18702	345
14786	346
81088	347
15739	348
34737	349
47031	350
16	351
13547	352
29264	353
848	354
46330	355
6892	356
28156	357
1	358
10909	359
80823	360
70636	361
24352	362
35334	363
13045	364
27348	365
11537	366
33605	367
26407	368
8294	369
4651	370
3611	371
47776	372
23366	373
61550	374
80240	375
285	376
13765	377
11995	378
13371	379
21	380
23639	381
23926	382
43075	383
31812	384
12122	385
39409	386
22331	387
40413	388
31765	389
41392	390
149	391
47930	392
89686	393
26686	394
44489	395
28224	396
6772	397
4941	398
17445	399
4989	400
25846	401
88669	402
27128	403
341	404
71615	405
27906	406
9396	407
66139	408
89769	409
6827	410
1947	411
27	412
41721	413
79979	414
949	415
28676	416
559	417
87028	418
87870	419
151	420
18870	421
31498	422
23553	423
18745	424
9637	425
89917	426
41733	427
27744	428
30067	429
41732	430
1	431
19988	432
15334	433
3370	434
2836	435
17423	436
28646	437
56270	438
52572	439
13745	440
48475	441
44739	442
1552	443
32658	444
23944	445
10737	446
10123	447
86926	448
14554	449
14	450
24224	451
39859	452
53732	453
2418	454
8879	455
40031	456
1828	457
12949	458
70986	459
88632	460
81204	461
54645	462
17943	463
66828	464
40041	465
72173	466
6697	467
13984	468
33433	469
41303	470
31621	471
13563	472
5786	473
17898	474
66549	475
40956	476
16293	477
30648	478
30681	479
51952	480
24580	481
25117	482
10769	483
88323	484
8442	485
65740	486
89027	487
8090	488
4906	489
80819	490
13277	491
7548	492
14	493
11232	494
72	495
87199	496
8538	497
86403	498
56222	499
55158	500
84824	501
38283	502
52755	503
16908	504
17080	505
813	506
89001	507
1759	508
60055	509
60242	510
41531	511
12297	512
85152	513
15996	514
6804	515
65788	516
89317	517
13003	518
37694	519
3369	520
13979	521
41429	522
37596	523
28240	524
34064	525
3010	526
32310	527
28009	528
38118	529
28319	530
7610	531
6670	532
79032	533
41186	534
42429	535
15	536
85852	537
72549	538
19468	539
10950	540
274	541
40113	542
15016	543
76791	544
733	545
55869	546
52980	547
30476	548
7055	549
5	550
44	551
15755	552
7565	553
1	554
